order_id,dark_store_id,customer_zone,order_timestamp,delivery_timestamp,product_category,quantity_ordered,out_of_stock_flag
1966862,Noida_DS_1,Zone_D,2025-09-28 08:11:00,2025-09-28 08:29:00,Groceries,15,0
1966863,Noida_DS_2,Zone_B,2025-09-28 08:12:00,2025-09-28 08:24:00,Personal Care,19,0
1966864,Jaipur_DS_3,Zone_D,2025-09-28 08:13:00,2025-09-28 08:36:00,Personal Care,18,0
1966865,Amritsar_DS_4,Zone_D,2025-09-28 08:14:00,2025-09-28 08:32:00,Groceries,9,0
1966867,Kolkata_DS_5,Zone_A,2025-09-28 08:15:00,2025-09-28 08:25:00,Dairy,9,0
1966868,Chennai_DS_6,Zone_C,2025-09-28 08:16:00,2025-09-28 08:31:00,Snacks,18,0
1966869,Pune_DS_7,Zone_A,2025-09-28 08:17:00,2025-09-28 08:35:00,Fruits & Vegetables,10,0
1966870,Mumbai_DS_8,Zone_A,2025-09-28 08:18:00,2025-09-28 08:38:00,Groceries,19,0
1966871,Kolkata_DS_9,Zone_D,2025-09-28 08:19:00,2025-09-28 08:39:00,Personal Care,14,0
1966872,Haridwar_DS_0,Zone_B,2025-09-28 08:20:00,2025-09-28 08:47:00,Groceries,2,0
1966873,Delhi_DS_1,Zone_B,2025-09-28 08:21:00,2025-09-28 08:29:00,Beverages,7,0
1966874,Amritsar_DS_2,Zone_B,2025-09-28 08:22:00,2025-09-28 08:43:00,Household,4,0
1966875,Hyderabad_DS_3,Zone_A,2025-09-28 08:23:00,2025-09-28 08:37:00,Household,15,0
1966876,Chennai_DS_4,Zone_D,2025-09-28 08:24:00,2025-09-28 08:36:00,Personal Care,3,0
1966877,Gurgaon_DS_5,Zone_C,2025-09-28 08:25:00,2025-09-28 08:45:00,Dairy,19,0
1966878,Gurgaon_DS_6,Zone_B,2025-09-28 08:26:00,2025-09-28 08:44:00,Dairy,19,0
1966879,Kolkata_DS_7,Zone_A,2025-09-28 08:27:00,2025-09-28 08:41:00,Snacks,8,0
1966880,Bengluru_DS_8,Zone_A,2025-09-28 08:28:00,2025-09-28 08:53:00,Beverages,2,0
1966881,Bengluru_DS_9,Zone_A,2025-09-28 08:29:00,2025-09-28 08:46:00,Household,18,1
1966882,Pune_DS_0,Zone_D,2025-09-28 08:30:00,2025-09-28 08:50:00,Fruits & Vegetables,5,0
1966883,Jaipur_DS_1,Zone_B,2025-09-28 08:31:00,2025-09-28 08:57:00,Personal Care,3,0
1966884,Noida_DS_2,Zone_C,2025-09-28 08:32:00,2025-09-28 08:58:00,Fruits & Vegetables,14,0
1966885,Hyderabad_DS_3,Zone_C,2025-09-28 08:33:00,2025-09-28 08:43:00,Dairy,14,0
1966886,Haridwar_DS_4,Zone_B,2025-09-28 08:34:00,2025-09-28 09:00:00,Personal Care,3,0
1966887,Kolkata_DS_5,Zone_C,2025-09-28 08:35:00,2025-09-28 08:48:00,Snacks,7,0
1966888,Chennai_DS_6,Zone_B,2025-09-28 08:36:00,2025-09-28 08:42:00,Beverages,12,0
1966889,Haridwar_DS_7,Zone_D,2025-09-28 08:37:00,2025-09-28 09:04:00,Groceries,3,0
1966890,Gurgaon_DS_8,Zone_C,2025-09-28 08:38:00,2025-09-28 08:53:00,Groceries,2,0
1966891,Chennai_DS_9,Zone_A,2025-09-28 08:39:00,2025-09-28 08:50:00,Household,17,0
1966893,Delhi_DS_0,Zone_A,2025-09-28 08:40:00,2025-09-28 08:45:00,Snacks,3,0
1966894,Bengluru_DS_1,Zone_A,2025-09-28 08:41:00,2025-09-28 09:00:00,Personal Care,12,0
1966895,Hyderabad_DS_2,Zone_C,2025-09-28 08:42:00,2025-09-28 08:54:00,Household,4,1
1966896,Noida_DS_3,Zone_A,2025-09-28 08:43:00,2025-09-28 08:57:00,Groceries,3,0
1966897,Bengluru_DS_4,Zone_A,2025-09-28 08:44:00,2025-09-28 08:59:00,Fruits & Vegetables,19,0
1966898,Hyderabad_DS_5,Zone_B,2025-09-28 08:45:00,2025-09-28 09:03:00,Snacks,8,0
1966899,Mumbai_DS_6,Zone_C,2025-09-28 08:46:00,2025-09-28 09:09:00,Fruits & Vegetables,19,0
1966900,Delhi_DS_7,Zone_C,2025-09-28 08:47:00,2025-09-28 08:56:00,Groceries,14,0
1966901,Noida_DS_8,Zone_C,2025-09-28 08:48:00,2025-09-28 09:04:00,Snacks,8,0
1966902,Amritsar_DS_9,Zone_C,2025-09-28 08:49:00,2025-09-28 09:08:00,Dairy,1,0
1966903,Bengluru_DS_0,Zone_C,2025-09-28 08:50:00,2025-09-28 09:05:00,Personal Care,1,0
1966904,Kolkata_DS_1,Zone_D,2025-09-28 08:51:00,2025-09-28 09:04:00,Household,3,0
1966905,Haridwar_DS_2,Zone_A,2025-09-28 08:52:00,2025-09-28 09:26:00,Groceries,5,0
1966906,Amritsar_DS_3,Zone_D,2025-09-28 08:53:00,2025-09-28 09:04:00,Snacks,13,0
1966907,Hyderabad_DS_4,Zone_A,2025-09-28 08:54:00,2025-09-28 09:19:00,Dairy,12,0
1966908,Amritsar_DS_5,Zone_C,2025-09-28 08:55:00,2025-09-28 09:07:00,Beverages,7,0
1966909,Chennai_DS_6,Zone_B,2025-09-28 08:56:00,2025-09-28 09:07:00,Beverages,8,1
1966910,Noida_DS_7,Zone_A,2025-09-28 08:57:00,2025-09-28 09:14:00,Groceries,10,0
1966911,Chennai_DS_8,Zone_D,2025-09-28 08:58:00,2025-09-28 09:13:00,Fruits & Vegetables,2,0
1966912,Jaipur_DS_9,Zone_B,2025-09-28 08:59:00,2025-09-28 09:23:00,Personal Care,14,0
1966913,Gurgaon_DS_0,Zone_B,2025-09-28 09:00:00,2025-09-28 09:21:00,Dairy,14,0
1966914,Pune_DS_1,Zone_D,2025-09-28 09:01:00,2025-09-28 09:09:00,Personal Care,19,1
1966915,Pune_DS_2,Zone_D,2025-09-28 09:02:00,2025-09-28 09:25:00,Personal Care,12,0
1966916,Noida_DS_3,Zone_A,2025-09-28 09:03:00,2025-09-28 09:28:00,Personal Care,5,0
1966917,Hyderabad_DS_4,Zone_A,2025-09-28 09:04:00,2025-09-28 09:26:00,Household,1,0
1966918,Kolkata_DS_5,Zone_D,2025-09-28 09:05:00,2025-09-28 09:25:00,Personal Care,15,0
1966920,Bengluru_DS_6,Zone_D,2025-09-28 09:06:00,2025-09-28 09:28:00,Household,14,0
1966921,Delhi_DS_7,Zone_A,2025-09-28 09:07:00,2025-09-28 09:12:00,Fruits & Vegetables,17,0
1966922,Jaipur_DS_8,Zone_C,2025-09-28 09:08:00,2025-09-28 09:29:00,Groceries,14,0
1966923,Delhi_DS_9,Zone_A,2025-09-28 09:09:00,2025-09-28 09:14:00,Beverages,3,0
1966924,Noida_DS_0,Zone_B,2025-09-28 09:10:00,2025-09-28 09:17:00,Personal Care,4,0
1966925,Jaipur_DS_1,Zone_B,2025-09-28 09:11:00,2025-09-28 09:35:00,Beverages,10,0
1966926,Pune_DS_2,Zone_A,2025-09-28 09:12:00,2025-09-28 09:32:00,Beverages,1,0
1966927,Gurgaon_DS_3,Zone_A,2025-09-28 09:13:00,2025-09-28 09:36:00,Fruits & Vegetables,13,0
1966928,Bengluru_DS_4,Zone_A,2025-09-28 09:14:00,2025-09-28 09:31:00,Fruits & Vegetables,13,0
1966929,Noida_DS_5,Zone_D,2025-09-28 09:15:00,2025-09-28 09:35:00,Personal Care,18,0
1966930,Bengluru_DS_6,Zone_A,2025-09-28 09:16:00,2025-09-28 09:33:00,Dairy,11,1
1966931,Hyderabad_DS_7,Zone_A,2025-09-28 09:17:00,2025-09-28 09:29:00,Dairy,4,0
1966932,Gurgaon_DS_8,Zone_B,2025-09-28 09:18:00,2025-09-28 09:30:00,Beverages,19,0
1966933,Haridwar_DS_9,Zone_D,2025-09-28 09:19:00,2025-09-28 09:49:00,Beverages,3,0
1966934,Pune_DS_0,Zone_C,2025-09-28 09:20:00,2025-09-28 09:37:00,Household,16,1
1966935,Mumbai_DS_1,Zone_D,2025-09-28 09:21:00,2025-09-28 09:43:00,Beverages,2,0
1966936,Pune_DS_2,Zone_A,2025-09-28 09:22:00,2025-09-28 09:43:00,Personal Care,10,0
1966937,Jaipur_DS_3,Zone_B,2025-09-28 09:23:00,2025-09-28 09:46:00,Snacks,3,0
1966938,Kolkata_DS_4,Zone_C,2025-09-28 09:24:00,2025-09-28 09:35:00,Snacks,9,0
1966939,Haridwar_DS_5,Zone_D,2025-09-28 09:25:00,2025-09-28 09:51:00,Groceries,14,0
1966940,Noida_DS_6,Zone_A,2025-09-28 09:26:00,2025-09-28 09:42:00,Fruits & Vegetables,2,0
1966941,Kolkata_DS_7,Zone_A,2025-09-28 09:27:00,2025-09-28 09:42:00,Dairy,10,0
1966942,Gurgaon_DS_8,Zone_B,2025-09-28 09:28:00,2025-09-28 09:42:00,Beverages,5,0
1966943,Haridwar_DS_9,Zone_A,2025-09-28 09:29:00,2025-09-28 09:56:00,Household,3,1
1966944,Jaipur_DS_0,Zone_C,2025-09-28 09:30:00,2025-09-28 09:54:00,Dairy,9,0
1966946,Mumbai_DS_1,Zone_C,2025-09-28 09:31:00,2025-09-28 09:46:00,Household,2,0
1966947,Chennai_DS_2,Zone_D,2025-09-28 09:32:00,2025-09-28 09:49:00,Fruits & Vegetables,7,1
1966948,Bengluru_DS_3,Zone_B,2025-09-28 09:33:00,2025-09-28 09:45:00,Beverages,7,0
1966949,Kolkata_DS_4,Zone_A,2025-09-28 09:34:00,2025-09-28 09:44:00,Snacks,19,0
1966950,Kolkata_DS_5,Zone_D,2025-09-28 09:35:00,2025-09-28 09:51:00,Beverages,17,0
1966951,Noida_DS_6,Zone_B,2025-09-28 09:36:00,2025-09-28 09:49:00,Fruits & Vegetables,5,0
1966952,Delhi_DS_7,Zone_D,2025-09-28 09:37:00,2025-09-28 09:42:00,Personal Care,18,0
1966953,Chennai_DS_8,Zone_C,2025-09-28 09:38:00,2025-09-28 09:51:00,Dairy,10,0
1966954,Kolkata_DS_9,Zone_D,2025-09-28 09:39:00,2025-09-28 10:00:00,Dairy,15,0
1966955,Noida_DS_0,Zone_B,2025-09-28 09:40:00,2025-09-28 09:48:00,Dairy,3,0
1966956,Kolkata_DS_1,Zone_C,2025-09-28 09:41:00,2025-09-28 09:58:00,Dairy,8,0
1966957,Chennai_DS_2,Zone_C,2025-09-28 09:42:00,2025-09-28 09:56:00,Snacks,2,0
1966958,Amritsar_DS_3,Zone_D,2025-09-28 09:43:00,2025-09-28 10:04:00,Household,19,0
1966959,Hyderabad_DS_4,Zone_C,2025-09-28 09:44:00,2025-09-28 10:00:00,Household,2,0
1966960,Gurgaon_DS_5,Zone_A,2025-09-28 09:45:00,2025-09-28 10:00:00,Household,15,0
1966961,Pune_DS_6,Zone_B,2025-09-28 09:46:00,2025-09-28 10:00:00,Household,5,0
1966962,Hyderabad_DS_7,Zone_B,2025-09-28 09:47:00,2025-09-28 09:58:00,Fruits & Vegetables,11,1
1966963,Haridwar_DS_8,Zone_C,2025-09-28 09:48:00,2025-09-28 10:17:00,Beverages,2,0
1966964,Amritsar_DS_9,Zone_C,2025-09-28 09:49:00,2025-09-28 09:58:00,Groceries,17,0
1966965,Kolkata_DS_0,Zone_B,2025-09-28 09:50:00,2025-09-28 10:07:00,Fruits & Vegetables,3,0
1966966,Gurgaon_DS_1,Zone_D,2025-09-28 09:51:00,2025-09-28 10:13:00,Groceries,15,0
1966967,Kolkata_DS_2,Zone_B,2025-09-28 09:52:00,2025-09-28 10:07:00,Dairy,15,0
1966968,Noida_DS_3,Zone_D,2025-09-28 09:53:00,2025-09-28 10:05:00,Personal Care,4,0
1966969,Pune_DS_4,Zone_C,2025-09-28 09:54:00,2025-09-28 10:02:00,Dairy,17,0
1966970,Gurgaon_DS_5,Zone_C,2025-09-28 09:55:00,2025-09-28 10:18:00,Personal Care,14,1
1966971,Noida_DS_6,Zone_B,2025-09-28 09:56:00,2025-09-28 10:12:00,Household,9,0
1966973,Kolkata_DS_7,Zone_D,2025-09-28 09:57:00,2025-09-28 10:21:00,Beverages,19,0
1966975,Kolkata_DS_8,Zone_D,2025-09-28 09:58:00,2025-09-28 10:11:00,Dairy,18,0
1966976,Amritsar_DS_9,Zone_C,2025-09-28 09:59:00,2025-09-28 10:20:00,Personal Care,8,0
1966977,Kolkata_DS_0,Zone_D,2025-09-28 10:00:00,2025-09-28 10:19:00,Household,9,0
1966978,Mumbai_DS_1,Zone_D,2025-09-28 10:01:00,2025-09-28 10:18:00,Groceries,13,0
1966979,Jaipur_DS_2,Zone_C,2025-09-28 10:02:00,2025-09-28 10:26:00,Household,11,0
1966982,Pune_DS_3,Zone_A,2025-09-28 10:03:00,2025-09-28 10:14:00,Household,12,0
1966983,Pune_DS_4,Zone_B,2025-09-28 10:04:00,2025-09-28 10:17:00,Groceries,15,0
1966984,Hyderabad_DS_5,Zone_D,2025-09-28 10:05:00,2025-09-28 10:10:00,Dairy,5,0
1966985,Hyderabad_DS_6,Zone_A,2025-09-28 10:06:00,2025-09-28 10:24:00,Household,19,0
1966986,Bengluru_DS_7,Zone_A,2025-09-28 10:07:00,2025-09-28 10:19:00,Household,17,0
1966987,Haridwar_DS_8,Zone_B,2025-09-28 10:08:00,2025-09-28 10:34:00,Groceries,17,0
1966988,Bengluru_DS_9,Zone_A,2025-09-28 10:09:00,2025-09-28 10:30:00,Personal Care,11,0
1966989,Pune_DS_0,Zone_A,2025-09-28 10:10:00,2025-09-28 10:23:00,Beverages,19,0
1966990,Bengluru_DS_1,Zone_C,2025-09-28 10:11:00,2025-09-28 10:30:00,Dairy,8,0
1966991,Pune_DS_2,Zone_D,2025-09-28 10:12:00,2025-09-28 10:23:00,Dairy,10,0
1966992,Gurgaon_DS_3,Zone_A,2025-09-28 10:13:00,2025-09-28 10:30:00,Fruits & Vegetables,7,1
1966993,Haridwar_DS_4,Zone_D,2025-09-28 10:14:00,2025-09-28 10:46:00,Beverages,4,1
1966994,Kolkata_DS_5,Zone_A,2025-09-28 10:15:00,2025-09-28 10:31:00,Personal Care,7,0
1966995,Noida_DS_6,Zone_D,2025-09-28 10:16:00,2025-09-28 10:39:00,Snacks,5,0
1966996,Mumbai_DS_7,Zone_C,2025-09-28 10:17:00,2025-09-28 10:32:00,Snacks,9,0
1966997,Amritsar_DS_8,Zone_C,2025-09-28 10:18:00,2025-09-28 10:38:00,Fruits & Vegetables,4,0
1966998,Chennai_DS_9,Zone_A,2025-09-28 10:19:00,2025-09-28 10:31:00,Snacks,7,0
1966999,Gurgaon_DS_0,Zone_C,2025-09-28 10:20:00,2025-09-28 10:36:00,Snacks,8,0
1967000,Delhi_DS_1,Zone_B,2025-09-28 10:21:00,2025-09-28 10:27:00,Personal Care,6,0
1967001,Hyderabad_DS_2,Zone_A,2025-09-28 10:22:00,2025-09-28 10:35:00,Groceries,8,0
1967002,Chennai_DS_3,Zone_C,2025-09-28 10:23:00,2025-09-28 10:37:00,Fruits & Vegetables,15,0
1967003,Delhi_DS_4,Zone_A,2025-09-28 10:24:00,2025-09-28 10:29:00,Household,19,0
1967004,Jaipur_DS_5,Zone_B,2025-09-28 10:25:00,2025-09-28 10:46:00,Dairy,19,0
1967005,Pune_DS_6,Zone_B,2025-09-28 10:26:00,2025-09-28 10:36:00,Snacks,3,0
1967006,Amritsar_DS_7,Zone_B,2025-09-28 10:27:00,2025-09-28 10:39:00,Fruits & Vegetables,12,0
1967007,Mumbai_DS_8,Zone_A,2025-09-28 10:28:00,2025-09-28 10:51:00,Snacks,4,0
1967008,Amritsar_DS_9,Zone_D,2025-09-28 10:29:00,2025-09-28 10:40:00,Groceries,6,1
1967009,Hyderabad_DS_0,Zone_C,2025-09-28 10:30:00,2025-09-28 10:46:00,Household,7,0
1967010,Jaipur_DS_1,Zone_C,2025-09-28 10:31:00,2025-09-28 10:57:00,Dairy,15,0
1967011,Mumbai_DS_2,Zone_A,2025-09-28 10:32:00,2025-09-28 10:47:00,Dairy,5,0
1967012,Delhi_DS_3,Zone_B,2025-09-28 10:33:00,2025-09-28 10:38:00,Personal Care,16,0
1967013,Bengluru_DS_4,Zone_C,2025-09-28 10:34:00,2025-09-28 10:42:00,Fruits & Vegetables,9,0
1967014,Haridwar_DS_5,Zone_A,2025-09-28 10:35:00,2025-09-28 11:06:00,Dairy,7,0
1967015,Mumbai_DS_6,Zone_B,2025-09-28 10:36:00,2025-09-28 10:58:00,Groceries,6,0
1967016,Mumbai_DS_7,Zone_D,2025-09-28 10:37:00,2025-09-28 10:59:00,Groceries,19,0
1967017,Kolkata_DS_8,Zone_C,2025-09-28 10:38:00,2025-09-28 10:49:00,Snacks,9,0
1967018,Chennai_DS_9,Zone_D,2025-09-28 10:39:00,2025-09-28 10:54:00,Household,18,0
1967019,Haridwar_DS_0,Zone_B,2025-09-28 10:40:00,2025-09-28 11:10:00,Fruits & Vegetables,10,1
1967020,Chennai_DS_1,Zone_A,2025-09-28 10:41:00,2025-09-28 10:49:00,Dairy,15,0
1967021,Noida_DS_2,Zone_B,2025-09-28 10:42:00,2025-09-28 10:57:00,Snacks,13,0
1967022,Gurgaon_DS_3,Zone_A,2025-09-28 10:43:00,2025-09-28 10:55:00,Groceries,16,0
1967023,Amritsar_DS_4,Zone_C,2025-09-28 10:44:00,2025-09-28 11:00:00,Household,14,0
1967024,Noida_DS_5,Zone_C,2025-09-28 10:45:00,2025-09-28 10:57:00,Household,6,0
1967025,Gurgaon_DS_6,Zone_A,2025-09-28 10:46:00,2025-09-28 11:01:00,Dairy,12,1
1967026,Gurgaon_DS_7,Zone_C,2025-09-28 10:47:00,2025-09-28 10:57:00,Personal Care,12,0
1967027,Gurgaon_DS_8,Zone_C,2025-09-28 10:48:00,2025-09-28 10:53:00,Fruits & Vegetables,12,0
1967028,Noida_DS_9,Zone_C,2025-09-28 10:49:00,2025-09-28 11:08:00,Household,2,0
1967029,Jaipur_DS_0,Zone_A,2025-09-28 10:50:00,2025-09-28 11:16:00,Household,13,1
1967030,Jaipur_DS_1,Zone_B,2025-09-28 10:51:00,2025-09-28 11:14:00,Beverages,7,1
1967031,Mumbai_DS_2,Zone_A,2025-09-28 10:52:00,2025-09-28 11:04:00,Snacks,4,0
1967032,Haridwar_DS_3,Zone_D,2025-09-28 10:53:00,2025-09-28 11:15:00,Household,2,0
1967033,Haridwar_DS_4,Zone_A,2025-09-28 10:54:00,2025-09-28 11:21:00,Fruits & Vegetables,16,0
1967034,Amritsar_DS_5,Zone_B,2025-09-28 10:55:00,2025-09-28 11:09:00,Personal Care,1,0
1967035,Haridwar_DS_6,Zone_C,2025-09-28 10:56:00,2025-09-28 11:21:00,Dairy,15,1
1967036,Noida_DS_7,Zone_A,2025-09-28 10:57:00,2025-09-28 11:08:00,Groceries,1,0
1967037,Pune_DS_8,Zone_D,2025-09-28 10:58:00,2025-09-28 11:14:00,Dairy,19,0
1967038,Mumbai_DS_9,Zone_D,2025-09-28 10:59:00,2025-09-28 11:12:00,Dairy,14,0
1967039,Noida_DS_0,Zone_D,2025-09-28 11:00:00,2025-09-28 11:23:00,Groceries,19,0
1967040,Haridwar_DS_1,Zone_D,2025-09-28 11:01:00,2025-09-28 11:25:00,Personal Care,14,0
1967041,Jaipur_DS_2,Zone_A,2025-09-28 11:02:00,2025-09-28 11:21:00,Dairy,2,0
1967042,Kolkata_DS_3,Zone_C,2025-09-28 11:03:00,2025-09-28 11:20:00,Groceries,2,0
1967043,Kolkata_DS_4,Zone_B,2025-09-28 11:04:00,2025-09-28 11:27:00,Household,15,0
1967044,Kolkata_DS_5,Zone_A,2025-09-28 11:05:00,2025-09-28 11:22:00,Fruits & Vegetables,16,0
1967045,Chennai_DS_6,Zone_A,2025-09-28 11:06:00,2025-09-28 11:23:00,Fruits & Vegetables,11,0
1967046,Amritsar_DS_7,Zone_B,2025-09-28 11:07:00,2025-09-28 11:23:00,Personal Care,11,0
1967047,Bengluru_DS_8,Zone_A,2025-09-28 11:08:00,2025-09-28 11:26:00,Household,18,0
1967048,Bengluru_DS_9,Zone_D,2025-09-28 11:09:00,2025-09-28 11:26:00,Dairy,19,1
1967049,Gurgaon_DS_0,Zone_C,2025-09-28 11:10:00,2025-09-28 11:29:00,Dairy,4,0
1967050,Jaipur_DS_1,Zone_A,2025-09-28 11:11:00,2025-09-28 11:37:00,Beverages,17,0
1967051,Gurgaon_DS_2,Zone_D,2025-09-28 11:12:00,2025-09-28 11:31:00,Household,13,1
1967052,Chennai_DS_3,Zone_B,2025-09-28 11:13:00,2025-09-28 11:30:00,Household,11,0
1967053,Noida_DS_4,Zone_D,2025-09-28 11:14:00,2025-09-28 11:39:00,Groceries,4,0
1967054,Bengluru_DS_5,Zone_C,2025-09-28 11:15:00,2025-09-28 11:35:00,Personal Care,14,0
1967055,Jaipur_DS_6,Zone_A,2025-09-28 11:16:00,2025-09-28 11:37:00,Snacks,5,0
1967056,Noida_DS_7,Zone_B,2025-09-28 11:17:00,2025-09-28 11:36:00,Fruits & Vegetables,12,1
1967057,Delhi_DS_8,Zone_D,2025-09-28 11:18:00,2025-09-28 11:23:00,Fruits & Vegetables,7,0
1967058,Hyderabad_DS_9,Zone_B,2025-09-28 11:19:00,2025-09-28 11:41:00,Groceries,4,0
1967059,Jaipur_DS_0,Zone_B,2025-09-28 11:20:00,2025-09-28 11:33:00,Personal Care,16,0
1967060,Delhi_DS_1,Zone_D,2025-09-28 11:21:00,2025-09-28 11:31:00,Snacks,8,0
1967061,Chennai_DS_2,Zone_A,2025-09-28 11:22:00,2025-09-28 11:42:00,Household,5,0
1967063,Amritsar_DS_3,Zone_A,2025-09-28 11:23:00,2025-09-28 11:40:00,Snacks,6,1
1967064,Bengluru_DS_4,Zone_A,2025-09-28 11:24:00,2025-09-28 11:46:00,Snacks,5,0
1967065,Noida_DS_5,Zone_D,2025-09-28 11:25:00,2025-09-28 11:43:00,Beverages,11,0
1967066,Chennai_DS_6,Zone_C,2025-09-28 11:26:00,2025-09-28 11:47:00,Dairy,8,0
1967067,Hyderabad_DS_7,Zone_B,2025-09-28 11:27:00,2025-09-28 11:41:00,Dairy,11,0
1967069,Pune_DS_8,Zone_C,2025-09-28 11:28:00,2025-09-28 11:50:00,Household,18,0
1967070,Delhi_DS_9,Zone_B,2025-09-28 11:29:00,2025-09-28 11:34:00,Beverages,11,0
1967072,Gurgaon_DS_0,Zone_D,2025-09-28 11:30:00,2025-09-28 11:42:00,Groceries,12,0
1967073,Kolkata_DS_1,Zone_B,2025-09-28 11:31:00,2025-09-28 11:43:00,Household,15,0
1967074,Pune_DS_2,Zone_D,2025-09-28 11:32:00,2025-09-28 11:55:00,Personal Care,17,0
1967075,Noida_DS_3,Zone_B,2025-09-28 11:33:00,2025-09-28 11:45:00,Fruits & Vegetables,10,0
1967076,Chennai_DS_4,Zone_C,2025-09-28 11:34:00,2025-09-28 11:54:00,Fruits & Vegetables,11,0
1967077,Bengluru_DS_5,Zone_A,2025-09-28 11:35:00,2025-09-28 11:51:00,Dairy,15,0
1967078,Amritsar_DS_6,Zone_D,2025-09-28 11:36:00,2025-09-28 11:48:00,Groceries,17,0
1967079,Hyderabad_DS_7,Zone_D,2025-09-28 11:37:00,2025-09-28 11:48:00,Beverages,14,0
1967080,Chennai_DS_8,Zone_A,2025-09-28 11:38:00,2025-09-28 11:56:00,Personal Care,7,0
1967082,Noida_DS_9,Zone_B,2025-09-28 11:39:00,2025-09-28 12:00:00,Groceries,5,0
1967083,Jaipur_DS_0,Zone_B,2025-09-28 11:40:00,2025-09-28 11:58:00,Fruits & Vegetables,9,1
1967084,Jaipur_DS_1,Zone_C,2025-09-28 11:41:00,2025-09-28 12:12:00,Fruits & Vegetables,15,0
1967085,Haridwar_DS_2,Zone_C,2025-09-28 11:42:00,2025-09-28 12:13:00,Household,15,0
1967086,Jaipur_DS_3,Zone_D,2025-09-28 11:43:00,2025-09-28 12:04:00,Snacks,5,0
1967087,Bengluru_DS_4,Zone_B,2025-09-28 11:44:00,2025-09-28 11:59:00,Fruits & Vegetables,19,0
1967088,Delhi_DS_5,Zone_D,2025-09-28 11:45:00,2025-09-28 11:51:00,Beverages,3,0
1967089,Kolkata_DS_6,Zone_A,2025-09-28 11:46:00,2025-09-28 12:03:00,Groceries,12,0
1967090,Bengluru_DS_7,Zone_A,2025-09-28 11:47:00,2025-09-28 12:00:00,Fruits & Vegetables,19,0
1967091,Amritsar_DS_8,Zone_C,2025-09-28 11:48:00,2025-09-28 11:59:00,Beverages,8,0
1967092,Mumbai_DS_9,Zone_B,2025-09-28 11:49:00,2025-09-28 12:08:00,Fruits & Vegetables,14,0
1967093,Mumbai_DS_0,Zone_A,2025-09-28 11:50:00,2025-09-28 12:07:00,Snacks,6,0
1967094,Haridwar_DS_1,Zone_D,2025-09-28 11:51:00,2025-09-28 12:22:00,Personal Care,12,0
1967097,Bengluru_DS_2,Zone_C,2025-09-28 11:52:00,2025-09-28 12:14:00,Household,6,0
1967098,Amritsar_DS_3,Zone_C,2025-09-28 11:53:00,2025-09-28 12:12:00,Groceries,12,0
1967100,Kolkata_DS_4,Zone_A,2025-09-28 11:54:00,2025-09-28 11:59:00,Fruits & Vegetables,16,0
1967101,Amritsar_DS_5,Zone_C,2025-09-28 11:55:00,2025-09-28 12:20:00,Household,12,0
1967102,Haridwar_DS_6,Zone_C,2025-09-28 11:56:00,2025-09-28 12:23:00,Personal Care,1,1
1967103,Delhi_DS_7,Zone_A,2025-09-28 11:57:00,2025-09-28 12:04:00,Beverages,9,0
1967104,Jaipur_DS_8,Zone_D,2025-09-28 11:58:00,2025-09-28 12:15:00,Snacks,19,0
1967105,Pune_DS_9,Zone_B,2025-09-28 11:59:00,2025-09-28 12:19:00,Dairy,12,0
1967106,Pune_DS_0,Zone_D,2025-09-28 12:00:00,2025-09-28 12:13:00,Fruits & Vegetables,7,0
1967107,Gurgaon_DS_1,Zone_C,2025-09-28 12:01:00,2025-09-28 12:23:00,Dairy,8,0
1967108,Amritsar_DS_2,Zone_C,2025-09-28 12:02:00,2025-09-28 12:24:00,Personal Care,15,0
1967109,Hyderabad_DS_3,Zone_B,2025-09-28 12:03:00,2025-09-28 12:17:00,Beverages,2,0
1967110,Chennai_DS_4,Zone_D,2025-09-28 12:04:00,2025-09-28 12:11:00,Household,16,0
1967111,Hyderabad_DS_5,Zone_D,2025-09-28 12:05:00,2025-09-28 12:24:00,Snacks,10,0
1967112,Bengluru_DS_6,Zone_A,2025-09-28 12:06:00,2025-09-28 12:26:00,Beverages,14,0
1967114,Haridwar_DS_7,Zone_B,2025-09-28 12:07:00,2025-09-28 12:32:00,Personal Care,6,1
1967115,Noida_DS_8,Zone_D,2025-09-28 12:08:00,2025-09-28 12:27:00,Personal Care,9,0
1967116,Gurgaon_DS_9,Zone_B,2025-09-28 12:09:00,2025-09-28 12:26:00,Personal Care,10,0
1967117,Jaipur_DS_0,Zone_A,2025-09-28 12:10:00,2025-09-28 12:35:00,Beverages,9,0
1967118,Bengluru_DS_1,Zone_A,2025-09-28 12:11:00,2025-09-28 12:28:00,Groceries,12,1
1967119,Hyderabad_DS_2,Zone_C,2025-09-28 12:12:00,2025-09-28 12:26:00,Snacks,12,1
1967120,Haridwar_DS_3,Zone_C,2025-09-28 12:13:00,2025-09-28 12:46:00,Dairy,8,0
1967121,Kolkata_DS_4,Zone_A,2025-09-28 12:14:00,2025-09-28 12:28:00,Personal Care,5,1
1967122,Noida_DS_5,Zone_C,2025-09-28 12:15:00,2025-09-28 12:28:00,Fruits & Vegetables,8,0
1967123,Gurgaon_DS_6,Zone_D,2025-09-28 12:16:00,2025-09-28 12:34:00,Fruits & Vegetables,17,0
1967124,Jaipur_DS_7,Zone_A,2025-09-28 12:17:00,2025-09-28 12:27:00,Household,18,0
